Pressure3pm,Temp3pm,WindSpeed3pm,Humidity3pm,WindDir3pm,RainTomorrow
1013.8,32.5,20.0,28.0,14,0
1007.9,21.4,19.0,76.0,7,0
1014.7,22.5,20.0,38.0,10,0
1009.0,33.0,26.0,20.0,3,0
1028.1,16.0,11.0,65.0,11,0
1015.0,18.5,6.0,55.0,1,0
996.2,32.3,33.0,39.0,3,0
1004.0,25.6,31.0,30.0,0,0
1018.1,23.7,20.0,39.0,12,0
1013.0,34.8,19.0,22.0,15,0
1019.2,28.8,11.0,17.0,4,0
1007.4,28.5,24.0,62.0,14,1
1014.4,24.7,15.0,13.0,5,0
1025.3,19.5,28.0,60.0,15,0
1022.7,24.3,19.0,71.0,15,0
1013.9,22.0,15.0,49.0,12,0
1014.8,15.6,4.0,41.0,1,0
1024.5,17.2,15.0,57.0,11,0
1020.4,26.6,6.0,29.0,14,0
1012.2,19.7,17.0,46.0,15,0
1010.6,21.8,28.0,23.0,9,0
1020.7,22.4,15.0,10.0,13,0
1013.8,23.8,24.0,76.0,11,0
1010.8,24.8,11.0,26.0,0,0
1019.2,27.3,17.0,60.0,15,0
1017.1,33.0,4.0,11.0,7,0
1017.8,18.4,17.0,60.0,10,0
1006.7,37.1,26.0,14.0,8,1
1014.5,16.1,17.0,62.0,9,0
1021.2,19.1,13.0,93.0,12,1
1022.7,15.5,13.0,79.0,5,1
1010.5,30.2,13.0,14.0,1,0
1017.8,18.5,15.0,36.0,10,0
1012.9,33.8,24.0,20.0,12,0
1021.1,14.8,28.0,48.0,10,0
1031.4,23.9,9.0,44.0,2,0
998.7,32.5,44.0,15.0,3,1
1014.4,19.3,22.0,33.0,9,0
1010.1,38.1,11.0,15.0,8,0
1023.0,17.2,30.0,56.0,13,1
1011.5,32.5,22.0,27.0,12,1
1015.6,24.1,6.0,55.0,3,0
1012.0,14.8,46.0,43.0,0,0
1017.6,17.4,11.0,87.0,11,1
1005.8,28.5,15.0,54.0,15,1
1012.7,28.4,7.0,37.0,4,0
1011.8,18.5,11.0,48.0,11,0
1013.3,26.3,9.0,44.0,12,0
1012.6,29.8,11.0,51.0,2,0
1012.3,29.0,11.0,32.0,10,0
1010.5,20.8,15.0,48.0,7,0
1015.8,32.2,20.0,7.0,3,0
1001.9,16.1,20.0,41.0,0,0
1007.6,33.5,9.0,41.0,8,0
1006.2,39.5,19.0,14.0,7,0
1019.7,26.8,15.0,28.0,9,0
1009.3,21.9,26.0,71.0,15,0
1019.4,15.5,13.0,48.0,1,0
1020.1,16.8,11.0,32.0,13,0
1008.0,19.7,22.0,67.0,1,1
1015.9,23.3,17.0,24.0,7,0
1010.3,20.3,9.0,37.0,14,1
1022.2,14.6,6.0,99.0,8,0
1009.3,23.6,24.0,35.0,11,0
1017.1,28.9,9.0,41.0,12,0
1015.1,14.4,9.0,94.0,3,1
1011.2,36.0,19.0,22.0,11,0
1017.1,19.5,4.0,35.0,15,0
1014.9,25.8,15.0,23.0,3,0
1011.9,33.9,11.0,20.0,9,0
1012.9,25.4,11.0,76.0,7,0
1006.7,21.7,7.0,59.0,14,0
1022.2,17.8,13.0,70.0,6,0
1012.6,23.3,13.0,81.0,2,0
1023.4,20.7,7.0,77.0,11,0
1013.6,10.4,19.0,77.0,9,0
1004.5,19.7,26.0,81.0,11,0
1010.9,26.2,11.0,23.0,13,0
1013.3,22.9,20.0,13.0,1,0
1016.9,33.3,11.0,31.0,0,0
1027.7,17.4,11.0,62.0,11,0
1017.9,31.1,15.0,26.0,6,0
1014.2,21.4,11.0,43.0,12,0
1012.5,19.8,13.0,98.0,15,0
1018.9,20.3,35.0,63.0,5,0
1020.5,13.5,7.0,79.0,11,0
1014.0,15.0,26.0,57.0,1,1
1024.3,19.3,13.0,76.0,13,0
1013.2,24.0,30.0,49.0,5,0
1015.1,26.3,9.0,35.0,8,0
1014.5,25.3,35.0,64.0,15,0
1008.2,25.6,20.0,25.0,4,0
1024.3,15.2,11.0,48.0,1,0
1016.5,24.2,13.0,29.0,0,0
1020.9,21.5,28.0,63.0,11,0
1006.0,24.7,26.0,82.0,9,0
1008.5,24.2,50.0,51.0,3,0
1011.0,21.4,20.0,35.0,15,0
1015.6,19.4,26.0,81.0,14,0
1011.6,26.3,6.0,53.0,6,0
1009.4,22.2,19.0,56.0,14,0
1016.5,18.5,33.0,65.0,10,0
1010.3,19.1,11.0,38.0,12,0
1017.4,19.4,20.0,38.0,14,0
1023.4,16.7,2.0,58.0,7,0
1011.1,25.5,19.0,60.0,7,0
1012.4,31.4,17.0,31.0,0,0
1009.0,24.3,13.0,66.0,4,0
1013.8,34.6,22.0,13.0,2,0
1010.1,19.2,11.0,44.0,0,0
1007.9,20.8,22.0,91.0,15,1
1023.6,13.1,19.0,49.0,3,0
1013.8,22.1,19.0,35.0,12,0
1006.9,23.3,20.0,76.0,13,0
1007.3,18.0,35.0,32.0,3,0
996.9,28.7,33.0,69.0,14,0
1021.3,18.4,7.0,35.0,2,0
1018.0,19.5,13.0,44.0,15,0
1022.4,19.2,6.0,31.0,0,0
1012.3,23.6,28.0,78.0,15,0
1018.4,24.2,15.0,57.0,11,0
1021.0,22.6,11.0,80.0,5,0
1012.2,23.3,13.0,25.0,10,0
1006.7,13.7,26.0,66.0,4,0
1022.2,22.6,4.0,63.0,3,0
1027.5,14.3,19.0,76.0,13,1
1011.7,28.7,24.0,46.0,11,0
1008.8,31.5,15.0,27.0,3,0
1029.7,20.2,9.0,33.0,6,0
1009.0,29.4,15.0,40.0,12,0
1023.3,18.3,9.0,69.0,3,0
1010.9,17.1,7.0,42.0,4,0
1013.2,23.0,13.0,49.0,6,0
1015.2,26.7,13.0,65.0,6,0
1011.9,23.1,48.0,69.0,9,0
1016.9,22.5,20.0,40.0,2,0
1004.7,24.5,13.0,76.0,9,0
1016.3,25.2,17.0,81.0,14,0
1017.1,23.2,28.0,79.0,2,0
1004.8,36.5,11.0,16.0,14,0
1012.5,27.9,9.0,41.0,14,0
1008.2,11.7,20.0,53.0,3,1
1020.6,22.3,13.0,47.0,15,0
1021.2,24.1,7.0,41.0,7,0
1009.9,28.0,20.0,11.0,6,0
1013.3,27.4,20.0,70.0,15,0
1022.9,20.7,20.0,19.0,1,0
1026.1,20.9,7.0,34.0,7,0
1010.0,33.3,13.0,39.0,12,0
1009.9,38.1,9.0,13.0,7,1
1008.5,25.3,19.0,66.0,13,1
1025.8,23.2,9.0,25.0,9,0
1017.9,25.3,19.0,63.0,13,1
1022.5,13.6,7.0,50.0,10,0
1013.9,25.8,24.0,34.0,11,0
1019.3,13.7,2.0,46.0,10,0
1029.0,17.9,6.0,52.0,7,0
1015.8,19.4,30.0,88.0,7,1
1015.1,25.2,11.0,68.0,15,0
1012.0,25.1,7.0,32.0,14,0
1027.7,16.5,7.0,48.0,5,0
1022.0,26.7,11.0,27.0,12,0
1030.2,20.2,13.0,33.0,11,0
1023.0,19.3,9.0,75.0,5,0
1015.2,24.0,31.0,53.0,11,0
1011.8,21.1,13.0,49.0,0,1
1021.8,11.0,13.0,58.0,0,0
1009.4,19.6,17.0,33.0,0,0
993.7,18.0,19.0,83.0,14,0
1009.9,15.8,15.0,96.0,12,1
1013.3,23.8,20.0,40.0,7,1
994.5,26.4,9.0,81.0,12,1
1013.4,23.0,13.0,19.0,12,0
1020.9,24.7,11.0,34.0,0,0
1031.3,16.6,13.0,44.0,1,0
1013.2,31.3,22.0,3.0,10,0
1023.4,9.8,19.0,64.0,3,0
1012.1,27.3,22.0,76.0,15,0
1007.9,31.6,22.0,13.0,0,0
1014.9,25.9,11.0,47.0,14,0
1019.9,16.2,17.0,30.0,10,0
1016.7,15.8,20.0,47.0,1,0
1015.3,11.1,13.0,87.0,12,1
1006.9,36.2,19.0,24.0,8,0
1007.7,13.5,20.0,78.0,3,0
1015.8,20.9,9.0,62.0,10,0
1016.3,16.2,26.0,62.0,1,1
1021.0,15.5,17.0,52.0,4,0
1009.8,31.6,6.0,36.0,3,1
1015.1,12.9,24.0,57.0,4,0
1014.4,31.1,26.0,39.0,14,0
1017.3,19.5,15.0,59.0,0,0
1013.0,29.3,17.0,43.0,15,0
1020.1,21.5,24.0,63.0,11,0
1014.4,23.0,24.0,69.0,5,1
1012.7,24.2,24.0,51.0,11,0
1008.5,24.3,39.0,28.0,8,0
1014.5,23.6,31.0,74.0,5,1
1014.8,17.7,31.0,52.0,10,0
1013.4,23.8,9.0,27.0,2,0
1024.1,20.6,9.0,46.0,15,0
1017.2,23.5,35.0,61.0,14,0
1018.2,24.0,11.0,46.0,2,0
1016.5,25.4,13.0,49.0,15,0
1017.4,20.0,9.0,58.0,12,0
1020.3,11.3,11.0,79.0,9,0
1016.5,22.6,15.0,76.0,13,0
1020.9,25.8,9.0,41.0,11,0
1020.8,28.4,24.0,28.0,13,0
1015.9,21.9,11.0,48.0,6,0
1009.0,34.1,26.0,10.0,12,0
1021.4,14.9,20.0,59.0,13,0
1008.2,13.6,20.0,88.0,3,1
1031.2,11.2,2.0,73.0,7,0
1013.6,24.8,15.0,63.0,2,0
1022.3,14.0,17.0,74.0,7,1
1024.4,20.4,22.0,72.0,12,0
1020.6,19.8,6.0,36.0,2,0
1017.7,25.4,20.0,62.0,7,0
1022.6,14.2,26.0,55.0,1,0
1011.0,15.0,20.0,38.0,1,0
1014.5,20.7,56.0,59.0,2,0
1021.4,16.7,17.0,47.0,10,0
1018.1,17.3,6.0,55.0,10,0
1010.4,25.2,13.0,38.0,9,0
1011.9,14.0,2.0,73.0,3,1
1014.4,39.1,11.0,10.0,10,0
1018.8,17.2,17.0,35.0,9,0
1016.6,26.7,9.0,24.0,14,0
1016.2,23.9,15.0,30.0,4,0
1015.5,33.5,13.0,32.0,5,0
1010.9,25.4,19.0,61.0,2,0
1027.2,17.4,7.0,29.0,5,0
1004.5,27.4,20.0,67.0,3,1
1009.5,33.5,9.0,19.0,0,0
1020.7,19.9,28.0,72.0,15,0
1015.6,14.0,37.0,46.0,10,0
1014.9,21.8,7.0,35.0,5,0
1016.0,25.5,9.0,44.0,14,0
1021.6,20.0,30.0,56.0,15,0
1013.0,29.1,13.0,45.0,6,0
1018.2,30.4,17.0,35.0,15,0
1018.7,22.1,17.0,38.0,9,0
1016.7,24.0,13.0,22.0,6,0
1016.7,26.0,17.0,59.0,6,0
1010.9,23.2,22.0,54.0,9,0
1019.8,20.0,7.0,49.0,2,0
1019.2,24.5,19.0,24.0,5,0
1010.7,25.6,35.0,72.0,15,0
1009.4,25.3,13.0,82.0,5,1
1023.0,18.6,7.0,63.0,6,0
1023.5,21.9,17.0,22.0,6,0
1025.0,22.2,13.0,45.0,7,0
1020.3,22.8,9.0,23.0,9,0
1009.3,30.7,15.0,18.0,13,0
1010.2,21.8,13.0,80.0,12,1
1014.8,24.0,24.0,28.0,10,0
1017.5,14.2,9.0,76.0,2,0
1000.3,25.2,35.0,76.0,15,0
1012.4,31.4,19.0,23.0,1,0
1018.8,21.1,17.0,51.0,2,0
1019.6,23.6,15.0,33.0,11,0
1021.8,15.0,11.0,47.0,7,0
1007.2,18.8,54.0,88.0,9,1
1014.7,26.3,17.0,44.0,12,0
1007.8,33.6,13.0,35.0,15,0
1014.3,17.0,13.0,63.0,15,1
1013.2,26.9,11.0,67.0,15,1
1022.9,15.8,24.0,66.0,5,0
1014.5,24.3,20.0,61.0,5,0
1018.3,18.4,11.0,51.0,13,0
1012.3,28.0,9.0,42.0,11,0
1014.5,25.0,6.0,44.0,14,0
1030.7,14.8,20.0,53.0,13,0
1004.8,25.6,28.0,16.0,0,0
1023.4,16.1,50.0,59.0,13,1
1018.2,18.9,7.0,41.0,0,0
1011.7,27.5,19.0,45.0,14,1
1003.4,25.9,6.0,42.0,0,0
1019.4,19.3,20.0,41.0,7,0
1017.2,22.8,22.0,60.0,11,0
1011.7,31.5,9.0,26.0,15,0
1013.0,28.9,9.0,29.0,5,0
1010.6,26.7,15.0,43.0,7,0
1019.8,13.8,15.0,76.0,7,0
1015.6,26.2,9.0,31.0,8,0
1012.7,16.2,63.0,82.0,13,1
1011.5,24.1,15.0,72.0,11,1
1016.4,11.6,11.0,79.0,11,1
1011.7,32.8,7.0,15.0,13,0
1013.0,31.5,15.0,36.0,6,0
1020.7,24.3,15.0,29.0,0,0
1007.4,23.7,13.0,44.0,3,0
1015.5,25.5,26.0,68.0,15,0
1012.7,26.1,30.0,62.0,15,0
1007.4,41.6,17.0,13.0,1,0
1017.7,29.0,15.0,30.0,8,0
1016.9,25.6,22.0,23.0,13,0
1003.6,21.3,19.0,83.0,14,0
1007.1,40.3,41.0,18.0,12,1
1032.0,15.2,9.0,61.0,4,0
1023.5,17.4,30.0,75.0,13,1
1017.9,18.7,24.0,59.0,10,0
1016.2,21.4,11.0,37.0,15,0
1019.4,21.8,7.0,24.0,11,0
1014.2,22.9,17.0,61.0,14,0
1020.3,17.3,19.0,43.0,4,0
1013.3,14.0,15.0,88.0,12,1
1010.4,19.9,37.0,60.0,4,1
1011.1,34.1,7.0,13.0,1,0
1020.2,16.4,19.0,51.0,1,0
1018.3,18.4,19.0,43.0,9,0
1007.3,26.4,35.0,77.0,15,0
1012.7,30.8,19.0,28.0,15,0
1021.7,20.5,39.0,49.0,13,0
1015.0,20.7,13.0,35.0,15,0
1012.4,27.2,28.0,70.0,14,0
1015.0,12.6,11.0,67.0,4,0
1019.7,12.8,19.0,57.0,0,0
1007.2,18.9,28.0,43.0,12,0
1017.4,22.1,19.0,19.0,13,0
1019.8,15.0,19.0,87.0,1,1
1017.4,17.9,19.0,96.0,10,1
1019.6,24.8,13.0,51.0,3,0
1011.0,26.7,11.0,28.0,1,0
1012.2,21.9,9.0,25.0,0,0
1029.6,17.0,22.0,72.0,14,0
1013.4,27.8,19.0,45.0,14,0
1028.8,13.9,9.0,81.0,9,1
1020.9,21.3,9.0,22.0,5,0
1017.7,16.8,28.0,93.0,10,1
1013.9,26.2,17.0,27.0,4,0
1016.4,18.3,17.0,50.0,0,0
1026.5,20.8,24.0,64.0,15,0
1010.9,29.2,41.0,64.0,15,0
1017.7,20.0,19.0,21.0,9,0
1010.1,20.5,6.0,88.0,11,1
1025.6,19.8,19.0,69.0,15,0
1018.0,23.1,11.0,60.0,2,0
1012.1,19.3,19.0,53.0,5,0
1007.8,35.2,20.0,12.0,10,0
1025.5,21.6,7.0,31.0,3,0
1025.0,14.4,30.0,52.0,10,0
1005.7,32.9,28.0,8.0,4,0
1019.1,24.5,22.0,61.0,5,0
1022.0,13.7,4.0,54.0,6,0
1020.9,19.6,17.0,49.0,14,1
1018.9,22.8,15.0,76.0,15,0
1011.0,19.7,37.0,92.0,7,1
1000.8,28.3,11.0,59.0,0,1
1008.3,27.6,30.0,31.0,4,0
1023.7,35.1,13.0,6.0,3,0
1018.9,22.5,33.0,68.0,6,0
1012.7,33.4,20.0,28.0,2,0
1018.7,21.7,15.0,33.0,13,0
1010.1,29.0,19.0,40.0,2,1
1024.2,23.4,28.0,72.0,15,0
1012.4,25.8,28.0,73.0,15,0
1013.5,26.1,17.0,75.0,14,0
1014.1,18.9,2.0,71.0,9,1
1011.7,32.3,9.0,40.0,12,0
1016.6,30.2,17.0,28.0,1,0
1015.9,24.1,17.0,56.0,6,0
1012.6,25.6,7.0,45.0,5,1
1010.5,33.3,17.0,25.0,5,0
1012.8,28.1,17.0,25.0,4,0
1026.3,16.4,31.0,56.0,9,0
1023.6,16.9,15.0,52.0,6,0
1007.1,32.2,20.0,21.0,4,0
1004.5,28.8,24.0,28.0,3,1
1013.8,26.3,19.0,38.0,8,0
1017.6,21.8,20.0,16.0,9,0
1018.3,18.6,19.0,28.0,1,0
1009.2,20.1,22.0,58.0,10,0
1014.7,28.6,13.0,39.0,6,0
1018.7,15.4,11.0,62.0,9,0
1012.1,31.0,9.0,40.0,7,0
1017.1,25.7,17.0,31.0,3,0
1011.2,35.0,15.0,22.0,10,0
1017.0,20.3,24.0,74.0,15,0
1027.0,19.4,11.0,70.0,13,0
1020.6,25.8,20.0,50.0,12,0
1031.3,16.0,2.0,58.0,2,0
1020.5,19.8,20.0,64.0,12,1
1021.9,23.8,17.0,62.0,12,1
1021.8,22.9,11.0,50.0,7,0
1013.2,28.4,19.0,19.0,1,0
1024.9,20.1,6.0,87.0,2,1
1030.7,14.8,15.0,57.0,9,1
1010.1,29.1,20.0,19.0,10,0
1019.0,22.6,19.0,49.0,7,0
1013.0,28.2,37.0,60.0,15,0
1017.6,28.0,13.0,34.0,8,0
1021.5,24.3,17.0,49.0,12,0
996.2,25.1,15.0,30.0,0,0
997.8,32.1,31.0,35.0,8,1
1017.3,19.9,37.0,44.0,5,0
1021.2,19.7,9.0,83.0,2,1
1010.4,32.9,15.0,26.0,14,0
1021.6,23.8,4.0,45.0,8,0
1019.1,17.8,35.0,34.0,13,0
1015.2,28.7,19.0,29.0,3,0
1020.1,14.5,11.0,40.0,13,0
1007.1,13.0,11.0,80.0,10,1
1011.1,24.9,11.0,24.0,2,0
1026.0,23.0,9.0,34.0,12,0
1013.0,15.5,35.0,53.0,4,0
1008.0,19.7,22.0,74.0,12,1
1014.5,23.7,31.0,34.0,14,0
1018.3,28.6,9.0,44.0,7,0
1017.6,18.1,30.0,64.0,0,0
1016.9,23.0,20.0,72.0,13,0
1016.4,26.4,7.0,53.0,1,0
1014.7,14.9,17.0,53.0,10,0
1008.2,34.7,9.0,36.0,15,1
1020.9,20.7,15.0,56.0,15,0
1019.3,22.0,17.0,60.0,14,0
1022.8,17.8,19.0,40.0,11,0
1014.5,22.2,28.0,45.0,5,0
1017.4,23.8,24.0,34.0,4,0
1020.3,18.5,15.0,44.0,5,0
1017.6,17.1,31.0,47.0,10,0
1015.5,27.8,9.0,6.0,3,0
1018.2,22.6,41.0,60.0,14,0
1009.1,28.6,31.0,71.0,14,0
1023.1,27.1,20.0,29.0,7,0
1008.3,34.0,19.0,26.0,12,1
1011.3,28.6,7.0,37.0,7,0
1015.0,22.4,17.0,46.0,14,1
1009.0,16.7,17.0,53.0,2,1
1008.2,25.4,31.0,71.0,15,0
1010.0,20.9,44.0,89.0,13,1
1016.7,17.5,24.0,70.0,15,0
1019.2,23.8,22.0,77.0,5,1
1025.8,15.6,13.0,54.0,4,0
1020.3,24.1,7.0,71.0,13,1
1008.4,31.4,15.0,27.0,0,0
1019.2,26.2,7.0,61.0,11,0
1011.7,22.6,19.0,32.0,4,0
1020.7,12.9,33.0,39.0,1,0
1011.9,14.6,33.0,46.0,1,0
1025.6,21.7,11.0,76.0,9,1
1016.7,21.2,20.0,74.0,12,1
1006.4,29.3,13.0,26.0,10,0
1018.5,18.7,13.0,38.0,10,0
1019.7,12.8,11.0,70.0,6,1
1020.4,24.3,19.0,52.0,6,0
1019.3,19.2,19.0,68.0,2,0
1011.2,35.8,20.0,16.0,0,0
1012.2,25.1,13.0,83.0,13,0
1017.1,33.7,20.0,18.0,11,0
1020.6,27.4,13.0,38.0,12,0
1011.7,31.0,24.0,18.0,8,0
1006.0,25.1,11.0,78.0,13,1
1001.0,17.2,35.0,63.0,12,0
1015.6,20.3,19.0,67.0,9,0
1006.0,21.2,22.0,90.0,14,1
1016.3,19.3,9.0,37.0,0,0
1018.5,23.6,20.0,49.0,12,0
1017.7,23.9,19.0,77.0,15,0
1017.3,19.8,4.0,25.0,10,0
1026.4,19.9,15.0,45.0,12,0
1015.2,18.1,7.0,62.0,12,0
1007.1,40.2,35.0,21.0,12,0
1016.9,25.2,31.0,66.0,15,0
1014.3,25.1,13.0,68.0,11,1
1019.8,27.3,20.0,65.0,7,0
1005.3,20.9,24.0,59.0,0,0
1021.8,19.9,26.0,73.0,13,0
1015.9,26.9,22.0,39.0,4,0
1009.0,26.6,26.0,43.0,1,0
1007.0,32.5,33.0,15.0,12,1
1021.4,20.1,37.0,85.0,6,1
1015.8,21.6,22.0,69.0,15,0
1023.5,18.2,15.0,40.0,6,0
1014.8,21.9,13.0,43.0,7,0
1017.9,15.6,7.0,57.0,1,1
1016.6,31.5,13.0,27.0,6,0
1013.5,19.2,15.0,41.0,0,0
1016.6,25.9,22.0,63.0,14,1
1018.8,18.5,11.0,62.0,9,0
1011.9,19.6,13.0,95.0,7,1
1015.1,21.7,28.0,19.0,10,0
1014.7,26.3,19.0,50.0,15,0
1017.5,26.3,15.0,39.0,12,0
1010.6,27.4,30.0,27.0,1,0
1011.5,18.3,26.0,59.0,10,1
1009.2,15.6,15.0,75.0,5,1
1015.0,26.8,13.0,64.0,2,0
1021.1,23.3,7.0,45.0,3,0
1008.6,25.6,22.0,55.0,2,1
1010.4,27.4,13.0,74.0,13,0
1015.1,22.9,19.0,47.0,11,0
1010.1,33.6,11.0,24.0,12,0
1029.8,16.9,17.0,40.0,13,0
1020.4,25.9,2.0,43.0,15,0
1028.2,19.2,7.0,50.0,7,0
1011.6,19.7,17.0,45.0,15,0
1020.8,11.6,6.0,59.0,3,0
1016.9,23.6,24.0,23.0,10,0
1020.2,27.6,17.0,19.0,6,0
1010.4,29.1,19.0,41.0,6,0
1013.6,23.8,28.0,81.0,9,0
1022.2,10.9,11.0,53.0,10,0
1019.8,22.6,28.0,76.0,6,0
1012.0,18.7,24.0,59.0,15,1
1013.9,25.6,17.0,78.0,15,0
1016.2,31.2,7.0,23.0,15,0
1016.7,24.0,26.0,18.0,10,0
1009.9,20.1,17.0,48.0,0,0
1013.7,20.7,28.0,24.0,10,0
1017.9,19.6,20.0,74.0,12,0
1005.5,26.7,15.0,66.0,2,1
1010.6,10.7,17.0,85.0,4,1
1007.7,26.1,24.0,27.0,4,0
1021.3,29.4,20.0,19.0,2,0
1021.1,21.1,22.0,70.0,5,1
1005.9,15.7,20.0,58.0,3,1
1022.0,16.6,9.0,77.0,12,0
1013.7,26.2,13.0,54.0,11,0
1008.6,31.2,9.0,41.0,12,1
1006.9,41.5,17.0,8.0,9,0
1014.8,34.4,17.0,26.0,7,0
1013.1,26.9,19.0,60.0,11,0
1021.6,22.2,22.0,58.0,15,0
1009.0,10.8,26.0,55.0,0,0
1010.9,30.1,9.0,45.0,12,1
1015.5,24.0,17.0,65.0,11,1
1000.7,24.3,9.0,33.0,0,0
1024.9,19.3,13.0,35.0,13,0
1007.2,28.7,13.0,49.0,2,1
1023.8,24.2,7.0,20.0,10,0
1011.3,17.1,7.0,100.0,11,1
1017.9,17.2,13.0,36.0,2,0
1017.8,9.7,9.0,70.0,1,0
1014.1,25.0,30.0,63.0,15,0
1013.8,28.6,7.0,41.0,15,0
1007.7,30.8,7.0,25.0,11,0
1020.3,18.6,30.0,71.0,7,0
1006.1,25.8,31.0,66.0,13,1
1021.1,23.4,20.0,68.0,5,0
1017.8,24.3,13.0,57.0,2,0
1012.0,22.1,24.0,73.0,14,0
1019.3,18.7,28.0,57.0,13,0
1017.7,27.4,17.0,35.0,14,0
1002.4,25.3,15.0,69.0,3,1
1015.8,23.0,33.0,66.0,7,0
1009.3,27.6,19.0,16.0,4,0
1010.6,29.7,9.0,19.0,12,0
1013.4,25.8,13.0,35.0,9,0
1012.0,19.9,24.0,74.0,10,1
1028.7,13.8,4.0,59.0,11,0
1019.5,26.4,9.0,24.0,11,0
1016.6,13.0,9.0,92.0,7,1
1022.8,19.0,9.0,67.0,2,0
1021.5,19.0,19.0,88.0,14,1
1016.2,25.4,26.0,75.0,15,0
1013.7,16.4,13.0,86.0,2,1
1022.5,19.2,11.0,42.0,14,0
1017.1,24.9,7.0,16.0,2,0
1018.6,23.7,15.0,65.0,5,0
1010.5,32.3,13.0,19.0,14,0
1028.9,16.9,9.0,37.0,0,0
1002.2,22.5,26.0,48.0,8,1
1007.7,17.8,63.0,86.0,13,1
1007.7,19.1,20.0,60.0,1,0
1018.9,19.8,30.0,55.0,2,0
1018.6,27.0,20.0,46.0,2,0
1009.2,22.8,17.0,68.0,15,0
1019.5,26.4,17.0,57.0,2,0
1004.7,16.6,7.0,63.0,8,0
1023.5,19.3,15.0,54.0,14,0
1007.9,11.6,20.0,96.0,4,1
1015.8,25.5,31.0,72.0,13,1
1018.3,26.7,19.0,20.0,1,0
1015.0,31.0,19.0,25.0,8,1
1008.1,27.3,11.0,70.0,6,0
1004.4,31.2,28.0,31.0,9,0
1023.1,19.0,7.0,46.0,14,0
1015.4,18.3,9.0,52.0,6,0
1019.8,24.0,7.0,49.0,15,0
1005.7,24.2,19.0,28.0,4,0
1021.4,19.9,4.0,80.0,2,0
1009.4,29.5,13.0,38.0,14,0
1019.6,28.4,6.0,18.0,9,0
1013.3,25.2,4.0,58.0,9,0
1019.2,17.9,22.0,59.0,15,0
1003.6,27.1,15.0,32.0,3,0
1015.9,14.2,24.0,71.0,0,1
1011.4,24.4,15.0,67.0,13,1
1005.5,12.3,13.0,93.0,4,1
1014.6,24.8,17.0,37.0,13,0
1022.0,16.5,19.0,68.0,10,0
1012.0,22.4,20.0,70.0,7,0
1020.1,19.4,9.0,55.0,12,0
1018.1,18.2,20.0,40.0,1,0
1019.8,25.6,17.0,61.0,15,0
1022.2,10.4,9.0,44.0,13,0
1019.7,15.1,7.0,60.0,6,0
1027.4,17.9,7.0,62.0,5,1
1004.4,43.3,15.0,6.0,12,0
1012.7,24.8,15.0,42.0,12,0
1020.7,20.3,35.0,74.0,7,0
1013.6,31.5,15.0,31.0,6,0
1023.7,26.2,9.0,16.0,14,0
1016.6,17.6,28.0,81.0,13,1
1021.7,17.4,7.0,39.0,3,0
1008.3,32.0,17.0,46.0,14,0
1019.6,17.9,19.0,50.0,2,0
1014.1,24.6,30.0,86.0,9,0
1008.1,20.0,30.0,35.0,4,0
1013.4,32.3,11.0,29.0,9,0
1011.2,31.5,9.0,29.0,7,0
1017.4,32.5,13.0,34.0,7,0
1009.5,26.8,26.0,27.0,4,0
1009.2,26.2,9.0,70.0,2,0
1009.2,27.5,19.0,18.0,7,0
1002.2,42.6,20.0,2.0,0,0
1018.7,16.9,15.0,64.0,9,0
1015.7,18.8,11.0,74.0,4,1
1011.0,23.0,26.0,35.0,10,0
1012.1,26.5,6.0,73.0,12,0
1011.0,24.0,20.0,64.0,13,0
1004.5,36.3,11.0,33.0,0,0
1014.5,18.8,9.0,38.0,11,0
1018.2,18.3,22.0,55.0,13,0
1011.4,25.4,44.0,57.0,14,0
1015.1,18.6,19.0,67.0,2,0
1009.9,36.9,15.0,19.0,5,1
1021.4,23.5,24.0,61.0,14,0
1018.3,16.2,17.0,40.0,5,0
1018.6,25.2,13.0,32.0,9,0
1008.8,27.1,17.0,23.0,5,0
1028.2,17.4,15.0,82.0,13,1
1015.5,27.7,13.0,43.0,1,0
1023.2,25.9,11.0,29.0,2,0
1010.9,27.3,15.0,28.0,3,0
1016.2,16.7,26.0,70.0,10,0
1007.9,29.4,20.0,37.0,4,0
1019.5,22.8,17.0,35.0,8,0
1020.5,13.9,26.0,43.0,4,0
1014.6,21.4,30.0,15.0,1,0
1013.7,24.8,24.0,56.0,13,0
1014.0,21.6,6.0,43.0,11,0
1008.5,36.9,20.0,17.0,4,0
1015.5,33.1,9.0,24.0,5,0
1018.4,18.0,41.0,95.0,13,1
1018.3,16.6,28.0,67.0,10,1
1012.1,22.6,20.0,43.0,11,0
1015.5,19.3,20.0,78.0,6,0
999.3,29.7,31.0,19.0,0,0
1014.7,23.4,17.0,46.0,5,0
1018.0,21.8,7.0,43.0,12,0
1025.9,17.9,24.0,54.0,13,0
1015.2,15.0,13.0,56.0,8,0
1019.0,22.4,19.0,21.0,4,0
1018.1,23.2,28.0,56.0,5,0
1008.9,17.9,28.0,79.0,9,1
1007.3,30.3,19.0,39.0,0,0
1014.3,26.2,15.0,68.0,2,0
1023.9,19.1,15.0,52.0,2,0
1006.9,23.6,7.0,50.0,7,0
1010.9,19.2,33.0,44.0,5,0
1020.6,17.2,24.0,72.0,5,1
